week,title,turn,date,rating
2026-39,기쁜 우리 좋은 날,121,09.16.,10.7
2026-39,기쁜 우리 좋은 날,122,09.17.,11.3
2026-39,재벌X형사 2,1,08.07.,6.1
2026-39,재벌X형사 2,2,08.08.,5.8
2026-39,재벌X형사 2,3,08.14.,5.1
2026-39,재벌X형사 2,4,08.15.,5.7
2026-39,재벌X형사 2,5,08.21.,6.2
2026-39,재벌X형사 2,6,08.22.,7.5
2026-39,재벌X형사 2,7,08.28.,6.7
2026-39,재벌X형사 2,8,08.29.,7.9
2026-39,재벌X형사 2,9,09.04.,6.7
2026-39,재벌X형사 2,10,09.05.,7.8
2026-39,재벌X형사 2,11,09.11.,6.4
2026-39,재벌X형사 2,12,09.12.,7.2
2026-39,재벌X형사 2,13,09.18.,9.4
2026-39,재벌X형사 2,14,09.19.,11.8
2026-39,욕망의 덫,1,08.10.,6.4
2026-39,욕망의 덫,2,08.11.,6.0
2026-39,욕망의 덫,3,08.12.,6.2
2026-39,욕망의 덫,4,08.13.,6.8
2026-39,욕망의 덫,5,08.14.,7.0
2026-39,욕망의 덫,6,08.17.,6.9
2026-39,욕망의 덫,7,08.18.,6.5
2026-39,욕망의 덫,8,08.19.,7.3
2026-39,욕망의 덫,9,08.20.,6.3
2026-39,욕망의 덫,10,08.21.,7.5
2026-39,욕망의 덫,11,08.24.,7.5
2026-39,욕망의 덫,12,08.25.,7.2
2026-39,욕망의 덫,13,08.26.,7.5
2026-39,욕망의 덫,14,08.27.,7.2
2026-39,욕망의 덫,15,08.28.,7.9
2026-39,욕망의 덫,16,08.31.,7.8
2026-39,욕망의 덫,17,09.01.,7.9
2026-39,욕망의 덫,18,09.02.,7.6
2026-39,욕망의 덫,19,09.03.,7.1
2026-39,욕망의 덫,20,09.04.,7.9
2026-39,욕망의 덫,21,09.07.,7.6
2026-39,욕망의 덫,22,09.08.,7.6
2026-39,욕망의 덫,23,09.09.,7.9
2026-39,욕망의 덫,24,09.10.,7.5
2026-39,욕망의 덫,25,09.11.,6.9
2026-39,욕망의 덫,26,09.14.,8.0
2026-39,욕망의 덫,27,09.16.,7.2
2026-39,욕망의 덫,28,09.17.,7.4
2026-39,욕망의 덫,29,09.18.,7.7
2026-39,가족관계증명서,25,08.07.,4.5
2026-39,가족관계증명서,26,08.10.,4.3
2026-39,가족관계증명서,27,08.11.,4.2
2026-39,가족관계증명서,28,08.12.,3.8
2026-39,가족관계증명서,29,08.13.,4.5
2026-39,가족관계증명서,30,08.14.,4.6
2026-39,가족관계증명서,31,08.17.,4.7
2026-39,가족관계증명서,32,08.18.,4.3
2026-39,가족관계증명서,33,08.19.,4.8
2026-39,가족관계증명서,34,08.20.,4.6
2026-39,가족관계증명서,35,08.21.,5.5
2026-39,가족관계증명서,36,08.24.,4.8
2026-39,가족관계증명서,37,08.25.,4.5
2026-39,가족관계증명서,38,08.26.,4.5
2026-39,가족관계증명서,39,08.27.,4.8
2026-39,가족관계증명서,40,08.28.,5.1
2026-39,가족관계증명서,41,08.31.,5.6
2026-39,가족관계증명서,42,09.01.,4.9
2026-39,가족관계증명서,43,09.02.,4.9
2026-39,가족관계증명서,44,09.03.,4.8
2026-39,가족관계증명서,45,09.04.,4.6
2026-39,가족관계증명서,46,09.07.,4.8
2026-39,가족관계증명서,47,09.08.,4.8
2026-39,가족관계증명서,48,09.09.,4.6
2026-39,가족관계증명서,49,09.10.,4.8
2026-39,가족관계증명서,50,09.11.,4.7
2026-39,가족관계증명서,51,09.14.,5.2
2026-39,가족관계증명서,52,09.16.,4.6
2026-39,가족관계증명서,53,09.17.,5.0
2026-39,가족관계증명서,54,09.18.,4.5
2026-39,너 말고 다른 연애,1,09.12.,2.6
2026-39,너 말고 다른 연애,2,09.13.,2.8
2026-39,너 말고 다른 연애,3,09.19.,2.5
2026-39,너 말고 다른 연애,4,09.20.,2.6
2026-39,포핸즈,1,08.29.,3.4
2026-39,포핸즈,2,08.30.,5.9
2026-39,포핸즈,3,09.05.,4.4
2026-39,포핸즈,4,09.06.,5.8
2026-39,포핸즈,5,09.12.,4.2
2026-39,포핸즈,6,09.13.,7.3
2026-39,포핸즈,7,09.19.,6.8
2026-39,포핸즈,8,09.20.,7.9
2026-39,신병4 : 사보타주,1,08.24.,2.8
2026-39,신병4 : 사보타주,2,08.25.,2.8
2026-39,신병4 : 사보타주,3,08.31.,3.4
2026-39,신병4 : 사보타주,4,09.01.,3.6
2026-39,신병4 : 사보타주,5,09.07.,4.1
2026-39,신병4 : 사보타주,6,09.08.,4.4
2026-39,신병4 : 사보타주,7,09.14.,4.6
2026-39,신병4 : 사보타주,8,09.15.,4.6
